0.589911666666667	2.0491575836683
0.60376	2.12854670698004
0.625816666666667	1.62509426757262
0.653203333333333	2.15704049653942
0.683123333333333	2.82996720593509
0.714973333333333	3.80156517799835
0.748165	5.13507827456117
0.781525	6.68045000323314
0.814508333333333	9.07407095666501
0.849076666666667	11.6398567049587
0.88447	13.8813879757085
0.91872	16.7584222462565
0.954876666666667	19.0360665220517
0.989438333333333	21.29046480486
1.02383666666667	24.0776219776451
1.05727666666667	26.9633356000427
1.08884	30.0197340940209
1.12041666666667	32.638394698453
1.152725	36.494196821204
1.18537333333333	40.6612130178328
1.21891333333333	45.212200161171
1.250785	48.8328330371686
1.28559	53.204164067107
1.31860833333333	57.7684666503862
1.35154333333333	62.7298618123406
1.384675	70.4170846424232
1.41716833333333	76.8633248303057
1.450615	82.8785931525648
1.48392833333333	89.1674079320048
1.51661666666667	96.2282499634717
1.55009	104.033645596525
1.58321333333333	112.064562149988
1.61713333333333	120.577968348316
1.65096666666667	128.672061609612
1.68535833333333	138.006603944819
1.719975	147.23725896914
1.75469833333333	155.99403510203
1.85434166666667	203.610810461227
1.93039166666667	212.356049414842
2.00065833333333	236.775617432994
2.06891333333333	260.402011487765
2.12973	282.315397597076
2.18333666666667	302.203532906936
2.23794333333333	320.462096923242
2.27783333333333	344.461851646535
2.34115333333333	376.588636477284
2.39902666666667	401.673646237716
2.453255	429.755113737061
2.503435	455.137324078152
2.55203	481.111529820739
2.59913666666667	509.237220453936
2.644565	537.956839501208
2.69151666666667	570.150627311982
2.72006333333333	589.636689128224
2.770635	626.152069715725
2.81978166666667	663.421823362102
2.870045	703.489029427343
2.92090166666667	746.629224567261
2.97042666666667	790.460565261401
3.02004333333333	835.961648012981
3.07075666666667	884.242146145529
3.12094333333333	934.941812005475
3.170705	987.830441918482
3.22085166666667	1044.06293146505
3.27086	1105.19194043087
3.32050833333333	1170.52711199741
3.37088666666667	1241.9858781902
3.42079	1319.00470747001
3.470405	1402.82904906493
3.52022	1486.14339037567
3.57082166666667	1574.4937127607
3.62072	1671.22020403307
3.670135	1772.55455428487
3.72051	1880.9239854763
3.77066333333333	1997.51141004077
3.82037166666667	2121.01272621244
3.87086833333333	2253.37238555515
3.92122	2398.52600235935
3.97039	2557.96779960345
4.02043666666667	2728.19938750995
4.07054166666667	2913.78360720039
4.12031	3126.62094830248
4.17011666666667	3362.23451973942
4.22057833333333	3621.48147477364
4.27036166666667	3908.929399625
4.320485	4238.34192996838
4.370585	4585.48538617228
4.42080166666667	4981.8005249857
4.47073666666667	5412.33655325847
4.52090666666667	5884.59354375092
4.57102666666667	6399.76752345064
4.62074666666667	7003.05906053073
4.67060833333333	7669.42175598037
4.72090166666667	8433.59517202101
4.77091	9308.7119392277
4.82047166666667	10361.0925395623
4.8707	11637.4261149599
4.92091833333333	13337.0984050983
4.97099333333333	15881.4715206347
5.02071333333333	20160.3203245452
5.07082166666667	30553.1653065423
5.12248333333333	41610.1375630769
5.174765	82900.0558523077
5.22658166666667	101620.054100513
5.26151666666667	101968.533333333
5.14166666666667	63180.9312820513
5.34973333333333	102518.138476581
5.41989666666667	102628.951787123
5.48395	102711.316778575
5.58451	102773.492413903
5.68422	102797.116026439
5.74983333333333	102812.661188832
5.84987166666667	102824.365940969
5.91968166666667	102828.085006496
5.98401	102831.006807066
6.08451	102835.330590541
6.18412	102839.05767886
6.25032666666667	102841.247399658
6.319565	102843.26162188
6.41962333333333	102846.527399658
6.48341166666667	102848.749713048
6.58338166666667	102851.892641823
6.68377666666667	102854.669530712
6.75043666666667	102856.505747237
6.81967833333333	102858.655354074
6.91944333333333	102861.517485128
6.98453166666667	102863.115525014
7.084355	102867.045690256
7.15027333333333	102869.566351225
